candidate_id,source_id,response_type,paper_title,local_relpath,covariate,tier,domain,recommended_grain,evidence_source,candidate_rank,candidate_text,existing_value,target_status,needs_pdf_verification
cand_003525,d17e3c0b-32a1-4c10-94fa-7558d22f726e,growth,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,colony_size_value,1,intrinsic_state,observation_or_treatment,pdf_text_regex,1,"Regardless of the fragment size, a wound was","5, 10, 20",existing_source_covariate,1
cand_003526,d17e3c0b-32a1-4c10-94fa-7558d22f726e,growth,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,colony_size_value,1,intrinsic_state,observation_or_treatment,pdf_text_regex,2,not differ significantly among fragment sizes.,"5, 10, 20",existing_source_covariate,1
cand_003527,d17e3c0b-32a1-4c10-94fa-7558d22f726e,growth,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,colony_size_value,1,intrinsic_state,observation_or_treatment,pdf_text_regex,3,rate among the three fragment sizes.,"5, 10, 20",existing_source_covariate,1
cand_003528,d17e3c0b-32a1-4c10-94fa-7558d22f726e,growth,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,monitoring_duration_days,1,study_design,source_or_treatment,pdf_text_regex,1,d sexual reproduction must involve a complex The condition of each fragment was monitored after 9,,pdf_text_candidate,1
cand_003529,d17e3c0b-32a1-4c10-94fa-7558d22f726e,growth,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,monitoring_duration_days,1,study_design,source_or_treatment,pdf_text_regex,2,fully closed within 11 days after fragmentation.,,pdf_text_candidate,1
cand_003530,d17e3c0b-32a1-4c10-94fa-7558d22f726e,growth,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,monitoring_duration_days,1,study_design,source_or_treatment,pdf_text_regex,3,for 24 days after transplantation using SCUBA.,,pdf_text_candidate,1
cand_003531,d17e3c0b-32a1-4c10-94fa-7558d22f726e,growth,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,endpoint_definition,1,response_timing,source_or_treatment,pdf_text_regex,1,ber of newly formed polyps on the new tissue layer did,,pdf_text_candidate,1
cand_003532,d17e3c0b-32a1-4c10-94fa-7558d22f726e,growth,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,field_lab_mesocosm,1,study_design,source,pdf_text_regex,1,"Japan Society for the Promotion of Science / Seto Marine Biological Laboratory, Field Science Education and Research",field,existing_model_covariate,1
cand_003533,d17e3c0b-32a1-4c10-94fa-7558d22f726e,growth,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,field_lab_mesocosm,1,study_design,source,pdf_text_regex,2,"Using a ruler in situ, the fragments",field,existing_model_covariate,1
cand_003534,d17e3c0b-32a1-4c10-94fa-7558d22f726e,growth,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,field_lab_mesocosm,1,study_design,source,pdf_text_regex,3,Shimoike and the Akajima Marine Science Laboratory for,field,existing_model_covariate,1
cand_003535,d17e3c0b-32a1-4c10-94fa-7558d22f726e,growth,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,wound_perimeter_mm,2,wound_geometry,treatment_or_observation,pdf_text_regex,1,lesion perimeter length was similar in all fragments.,,pdf_text_candidate,1
cand_003536,d17e3c0b-32a1-4c10-94fa-7558d22f726e,growth,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,depth_m,2,environment,source_or_treatment,pdf_text_regex,1,"late developmental stages continued developing, resulting depths of 2‑3 m.",2.5,existing_model_covariate,1
cand_003537,d17e3c0b-32a1-4c10-94fa-7558d22f726e,rate,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,injury_mechanism_standard,1,wound_design,treatment,pdf_text_regex,1,"(2005, 2007) used Acropora muricata was artificially fragmented twice,",cutting_or_punch,existing_model_covariate,1
cand_003538,d17e3c0b-32a1-4c10-94fa-7558d22f726e,rate,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,injury_mechanism_standard,1,wound_design,treatment,pdf_text_regex,2,"JJWM, Heys FML (1977) Regeneration and Okubo N, Motokawa T, Omori M (2007) When fragmented",cutting_or_punch,existing_model_covariate,1
cand_003539,d17e3c0b-32a1-4c10-94fa-7558d22f726e,rate,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,colony_size_value,1,intrinsic_state,observation_or_treatment,pdf_text_regex,1,"Regardless of the fragment size, a wound was","5, 10, 20",existing_source_covariate,1
cand_003540,d17e3c0b-32a1-4c10-94fa-7558d22f726e,rate,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,colony_size_value,1,intrinsic_state,observation_or_treatment,pdf_text_regex,2,not differ significantly among fragment sizes.,"5, 10, 20",existing_source_covariate,1
cand_003541,d17e3c0b-32a1-4c10-94fa-7558d22f726e,rate,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,colony_size_value,1,intrinsic_state,observation_or_treatment,pdf_text_regex,3,rate among the three fragment sizes.,"5, 10, 20",existing_source_covariate,1
cand_003542,d17e3c0b-32a1-4c10-94fa-7558d22f726e,rate,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,monitoring_duration_days,1,study_design,source_or_treatment,pdf_text_regex,1,d sexual reproduction must involve a complex The condition of each fragment was monitored after 9,,pdf_text_candidate,1
cand_003543,d17e3c0b-32a1-4c10-94fa-7558d22f726e,rate,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,monitoring_duration_days,1,study_design,source_or_treatment,pdf_text_regex,2,fully closed within 11 days after fragmentation.,,pdf_text_candidate,1
cand_003544,d17e3c0b-32a1-4c10-94fa-7558d22f726e,rate,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,monitoring_duration_days,1,study_design,source_or_treatment,pdf_text_regex,3,for 24 days after transplantation using SCUBA.,,pdf_text_candidate,1
cand_003545,d17e3c0b-32a1-4c10-94fa-7558d22f726e,rate,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,endpoint_definition,1,response_timing,source_or_treatment,pdf_text_regex,1,ber of newly formed polyps on the new tissue layer did,,pdf_text_candidate,1
cand_003546,d17e3c0b-32a1-4c10-94fa-7558d22f726e,rate,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,field_lab_mesocosm,1,study_design,source,pdf_text_regex,1,"Japan Society for the Promotion of Science / Seto Marine Biological Laboratory, Field Science Education and Research",field,existing_model_covariate,1
cand_003547,d17e3c0b-32a1-4c10-94fa-7558d22f726e,rate,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,field_lab_mesocosm,1,study_design,source,pdf_text_regex,2,"Using a ruler in situ, the fragments",field,existing_model_covariate,1
cand_003548,d17e3c0b-32a1-4c10-94fa-7558d22f726e,rate,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,field_lab_mesocosm,1,study_design,source,pdf_text_regex,3,Shimoike and the Akajima Marine Science Laboratory for,field,existing_model_covariate,1
cand_003549,d17e3c0b-32a1-4c10-94fa-7558d22f726e,rate,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,wound_perimeter_mm,2,wound_geometry,treatment_or_observation,pdf_text_regex,1,lesion perimeter length was similar in all fragments.,,pdf_text_candidate,1
cand_003550,d17e3c0b-32a1-4c10-94fa-7558d22f726e,rate,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,depth_m,2,environment,source_or_treatment,pdf_text_regex,1,"late developmental stages continued developing, resulting depths of 2‑3 m.",2.5,existing_model_covariate,1
cand_003551,84a7b2a4-6982-4dce-a39a-2d4f07d0176b,rate,Oren et al. - 1997 - Effect of lesion size and shape on regeneration of the Red Sea coral Favia favus.pdf,literature/META_ANALYSIS_POOL/Oren et al. - 1997 - Effect of lesion size and shape on regeneration of the Red Sea coral Favia favus.pdf,initial_wound_area_mm2,1,wound_geometry,treatment_or_observation,pdf_text_regex,1,Effect of lesion size and shape on regeneration of the Red Sea coral Favia favus,,pdf_text_candidate,1
cand_003552,84a7b2a4-6982-4dce-a39a-2d4f07d0176b,rate,Oren et al. - 1997 - Effect of lesion size and shape on regeneration of the Red Sea coral Favia favus.pdf,literature/META_ANALYSIS_POOL/Oren et al. - 1997 - Effect of lesion size and shape on regeneration of the Red Sea coral Favia favus.pdf,initial_wound_area_mm2,1,wound_geometry,treatment_or_observation,pdf_text_regex,2,ABSTRACT: The present study examined the effect of lesion size and shape on the recovery rates of the,,pdf_text_candidate,1
cand_003553,84a7b2a4-6982-4dce-a39a-2d4f07d0176b,rate,Oren et al. - 1997 - Effect of lesion size and shape on regeneration of the Red Sea coral Favia favus.pdf,literature/META_ANALYSIS_POOL/Oren et al. - 1997 - Effect of lesion size and shape on regeneration of the Red Sea coral Favia favus.pdf,initial_wound_area_mm2,1,wound_geometry,treatment_or_observation,pdf_text_regex,3,results show for the first time the significant effect of lesion size and shape on the regeneration cap,,pdf_text_candidate,1
