source_id,response_type,paper_title,local_relpath,covariate,tier,domain,recommended_grain,expected_accessibility,current_schema_status,target_status,existing_value,existing_source,pdf_candidate_count,needs_pdf_verification,needs_notebooklm_check,notes
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,lesion_spacing_cm,2,wound_design,treatment,low_medium,absent,not_extracted,,,0,0,1,Core only for clustered/spaced lesion designs.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,depth_m,2,environment,source_or_treatment,high,present_source_level,existing_model_covariate,1.75,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,1,1,Use treatment-level for depth-gradient studies.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,pH,2,environment,treatment,medium,partial_in_ph_or_pco2,pdf_text_candidate,,,3,1,1,Record scale where reported.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,pCO2_uatm,2,environment,treatment,medium,partial_in_ph_or_pco2,not_extracted,,,0,0,1,Do not conflate pH and pCO2.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,omega_arag,2,environment,treatment,low_medium,absent,not_extracted,,,0,0,1,Useful in acidification studies.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,nutrient_treatment,2,environment,treatment,low_medium,present_source_level,not_extracted,,,0,0,1,"Separate nitrate, ammonium, phosphate, fish-derived enrichment."
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,nutrient_concentration,2,environment,treatment,low_medium,partial_in_nutrient_enrich,not_extracted,,,0,0,1,Needed before comparing nutrient effects.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,light_PAR,2,environment,source_or_treatment,medium,present_source_level,existing_source_covariate,800-1600,notebook_covariates/notebook_covariates_primary_geoaugmented.csv,3,1,1,Field PAR and lab photoperiod are not equivalent.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,flow_speed,2,environment,treatment_or_source,medium_low,partial_in_flow_regime,existing_model_covariate,present_or_manipulated,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,0,1,1,"Record method: clod card, ADCP, flow meter, wave model."
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,sedimentation,2,environment,treatment_or_source,medium,present_source_level_sparse,not_extracted,,,0,0,1,"Sediment trap, turbidity, and visual cover are different metrics."
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,symbiotic_state,2,intrinsic_state,treatment_or_observation,medium,present_source_level_sparse,existing_source_covariate,hermatypic,notebook_covariates/notebook_covariates_primary_geoaugmented.csv,1,1,1,Critical for Astrangia and bleaching studies.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,symbiont_density,2,intrinsic_state,treatment_or_observation,medium_low,absent,not_extracted,,,0,0,1,Only extract when assayed or clearly reported.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,bleaching_status,2,biotic_context,treatment_or_source,medium,absent,pdf_text_candidate,,,3,1,1,"Can be stressor, response context, or pre-existing colony condition."
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,disease_status,2,biotic_context,treatment_or_source,medium,absent,pdf_text_candidate,,,1,1,1,Separate disease-origin lesions from post-wound infection.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,algal_competition,2,biotic_context,treatment_or_observation,medium,absent,pdf_text_candidate,,,3,1,1,Can be lesion colonization or imposed competition.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,predator_context,2,biotic_context,treatment_or_source,high,absent,pdf_text_candidate,,,3,1,1,Distinguish corallivory source from simulated injury method.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,season,2,environment,source_or_treatment,medium,absent,pdf_text_candidate,,,3,1,1,Standardize cautiously.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,genus,3,taxon_trait,taxon_trait_table,high_external,present_model_covariate_layer,existing_model_covariate,Porites,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,0,0,0,Parsed from reported taxon and validated through the model covariate layer.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,family,3,taxon_trait,taxon_trait_table,high_external,present_model_covariate_layer,existing_model_covariate,Poritidae,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,0,0,0,Populated from the WoRMS-backed taxon trait lookup in the model covariate layer.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,growth_form_standard,3,taxon_trait,taxon_trait_table,high_external,present_model_covariate_layer,existing_model_covariate,massive_submassive,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,0,1,0,Raw source growth form is standardized in the model covariate layer.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,skeletal_porosity,3,taxon_trait,taxon_trait_table,high_external,partial_model_covariate_layer,not_extracted,,,0,0,0,Conservatively populated only for unambiguous rows; full coverage still needs an external morphology trait lookup.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,life_history_strategy,3,taxon_trait,taxon_trait_table,high_external,absent,not_extracted,,,0,0,0,Use published framework rather than ad hoc paper labels.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,tissue_thickness_mm,3,taxon_trait,taxon_trait_table,medium_external,absent,not_extracted,,,0,0,0,"Likely genus/species averages, not paper-level values."
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,polyp_or_corallite_size,3,taxon_trait,taxon_trait_table,medium_external,absent,not_extracted,,,0,0,0,Extract from paper only if directly measured.
b269f689-c2c5-48a1-8ecb-f284c3ed7edc,rate,Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,literature/META_ANALYSIS_POOL/Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,taxon_raw,1,taxonomy,observation_or_treatment,high,present_as_species,existing_response_extraction,Porites lutea,legacy_or_rate_extraction_tables,0,0,1,Keep verbatim taxon string before canonicalization.
b269f689-c2c5-48a1-8ecb-f284c3ed7edc,rate,Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,literature/META_ANALYSIS_POOL/Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,taxon_canonical,1,taxonomy,observation_or_treatment,high,absent,not_extracted,,,0,0,1,Needed as the join key for taxon traits.
b269f689-c2c5-48a1-8ecb-f284c3ed7edc,rate,Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,literature/META_ANALYSIS_POOL/Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,initial_wound_area_mm2,1,wound_geometry,treatment_or_observation,high,present_as_area_mm2_source_level,pdf_text_candidate,,,2,1,1,Move from source-level multi-value text to treatment/observation rows.
b269f689-c2c5-48a1-8ecb-f284c3ed7edc,rate,Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,literature/META_ANALYSIS_POOL/Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,injury_mechanism_standard,1,wound_design,treatment,high,present_as_lesion_method_source_level,existing_model_covariate,scraping_or_abrasion; fragmentation_or_breakage,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,3,1,1,Standardize Dremel/chisel/pliers/Waterpik/bone-cutter/natural scar.
b269f689-c2c5-48a1-8ecb-f284c3ed7edc,rate,Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,literature/META_ANALYSIS_POOL/Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,tissue_skeleton_involvement,1,wound_design,treatment,high,present_as_lesion_type_source_level,existing_model_covariate,tissue_and_skeleton,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,2,1,1,"Distinguish tissue-only, tissue+skeleton, fragmentation, partial mortality."
b269f689-c2c5-48a1-8ecb-f284c3ed7edc,rate,Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,literature/META_ANALYSIS_POOL/Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,temperature_c,1,environment,treatment_or_source,high,present_source_level,existing_source_covariate,18-31,notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,1,1,Separate static lab treatments from field temperatures and seasonal ranges.
