value_key,source_id,paper_title,covariate,value,value_kind,dataset_files,row_count,support_status,token_coverage,numeric_coverage,matched_terms,notebook_content_chars,notebook_content_sha256,note
nlmval_d3389bc47b60,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,Sample_Size,24,quantitative_extraction_value,data/extraction/EXTRACTION_FITNESS.csv,1,numeric_only_present,,1.00,24,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_af33292113fc,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,Species,Montastraea annularis,quantitative_extraction_value,data/extraction/EXTRACTION_FITNESS.csv,1,direct_string_match,1.00,1.00,Montastraea annularis,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_007986ec6f0a,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,Stressor,Parrotfish Grazing,quantitative_extraction_value,data/extraction/EXTRACTION_FITNESS.csv,1,direct_string_match,1.00,1.00,Parrotfish Grazing,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_5949d99f730d,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,Var_Type,SE,quantitative_extraction_value,data/extraction/EXTRACTION_FITNESS.csv,1,no_direct_text_match,,,,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
nlmval_82dfb4f82cd5,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,Wounded_Mean,0.049,quantitative_extraction_value,data/extraction/EXTRACTION_FITNESS.csv,1,numeric_only_present,,1.00,0.049,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_0fcaf43699b8,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,Wounded_Var,0.006,quantitative_extraction_value,data/extraction/EXTRACTION_FITNESS.csv,1,numeric_only_present,,1.00,0.006,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_78cbaca589f1,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,control_value,0.055,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv,1,numeric_only_present,,1.00,0.055,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_58063bf055ec,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,outcome_type,Egg Area (mm2),quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv,1,direct_string_match,1.00,1.00,Egg Area (mm2),45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_3b4d192b1f4f,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,sample_size,24,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv,1,numeric_only_present,,1.00,24,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_059ec0dcd325,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,taxon_raw,Montastraea annularis,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv,1,direct_string_match,1.00,1.00,Montastraea annularis,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_627e38d75cfa,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,treatment_or_stressor,Parrotfish Grazing,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv,1,direct_string_match,1.00,1.00,Parrotfish Grazing,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_f554a3774e63,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,variance_type,SE,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv,1,no_direct_text_match,,,,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
nlmval_f261490775fe,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,wounded_value,0.049,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv,1,numeric_only_present,,1.00,0.049,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_6f8061a035e4,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,colony_size_value,"176 to 9,020 cm2 surface area",response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,high_token_match,1.00,1.00,area | surface | 020 | 176 | 2 | 9,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_489791aca56e,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,lesion_depth_mm,skeletal exposure,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,direct_string_match,1.00,1.00,skeletal exposure,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_da4f7d58c595,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,lesion_position_standard,central locations,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,direct_string_match,1.00,1.00,central locations,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_c5cd4e8b8742,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,num_lesions_per_colony,11 to 135 bites,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,high_token_match,1.00,1.00,bites | 11 | 135,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_3a9df0780171,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,sample_size,72,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,numeric_only_present,,1.00,72,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_d1ad4a99c232,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,sample_size,24,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,numeric_only_present,,1.00,24,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_6df981bd805c,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,symbiotic_state,zooxanthellate,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,no_direct_text_match,0.00,,,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
nlmval_41624f5833a4,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,taxon_raw,Montastraea annularis,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,direct_string_match,1.00,1.00,Montastraea annularis,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_f0cd52d6ea8d,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,variance_type,SE,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,no_direct_text_match,,,,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
nlmval_810407b7f59a,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,blocking,location (cluster) as a blocking factor,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,direct_string_match,1.00,1.00,location (cluster) as a blocking factor,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_5f7d88d0f8d6,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,colony_size_cm,"176 to 9,020 cm2 surface area",source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,high_token_match,1.00,1.00,area | surface | 020 | 176 | 2 | 9,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_beaeeae9490a,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,control_description,"nearby, similarly sized, intact colony",source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,high_token_match,1.00,,colony | intact | nearby | similarly | sized,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_29ca923c691e,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,country_territory,Belize,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv | notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,3,direct_string_match,1.00,1.00,Belize,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_24682e1c2632,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,depth_max_m,9,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,partial_token_or_numeric_match,,1.00,9,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_c3b08452f2db,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,depth_min_m,6,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,partial_token_or_numeric_match,,1.00,6,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_3117f07f92fd,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,growth_form,massive,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,no_direct_text_match,0.00,,,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
nlmval_e27e750486ab,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,growth_form_raw,massive,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,no_direct_text_match,0.00,,,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
nlmval_f7953071167e,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,latitude_raw,16°46.575N,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,high_token_match,1.00,1.00,575n | 16 | 46.575,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_5aabfe3f8da7,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,lesion_depth,skeletal exposure,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,direct_string_match,1.00,1.00,skeletal exposure,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_c5dfb848f071,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,lesion_depth_raw,skeletal exposure,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,direct_string_match,1.00,1.00,skeletal exposure,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_98f5a5a9563b,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,lesion_method,parrotfish grazing,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,direct_string_match,1.00,1.00,parrotfish grazing,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_edad1b009cdf,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,lesion_method_raw,parrotfish grazing,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,direct_string_match,1.00,1.00,parrotfish grazing,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_8857282d9150,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,lesion_position,central locations,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,direct_string_match,1.00,1.00,central locations,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_db2e653e6ce7,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,lesion_source,natural,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,direct_string_match,1.00,1.00,natural,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_c5ddd1d3f852,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,lesion_type,tissue and skeleton,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,partial_token_or_numeric_match,0.50,,tissue,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_9369dd4cb361,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,lesion_type_raw,tissue and skeleton,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,partial_token_or_numeric_match,0.50,,tissue,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_8a0b11edf54f,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,location_raw,Southwater Caye on the Belizean barrier reef,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv | notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,3,high_token_match,1.00,,barrier | belizean | caye | southwater,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_a9107b7e8e5f,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,longitude_raw,88°04.494W,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,high_token_match,1.00,1.00,494w | 04.494 | 88,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_a47034e2bf20,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,num_lesions,11 to 135 bites,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,high_token_match,1.00,1.00,bites | 11 | 135,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_39fc28b03f76,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,num_lesions_raw,11 to 135 bites,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,high_token_match,1.00,1.00,bites | 11 | 135,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
