queue_id,digitization_status,source_id,paper_title,response_type,source_file_status,local_relpath,pdf_sha256,pdf_page_count,caption_parse_status,candidate_rank,candidate_score,candidate_type,candidate_label,candidate_page,candidate_text,matched_terms,review_status,selected_for_clipping,reviewer,review_notes,required_clip_naming_rule,required_data_naming_rule
DIG-9d6998fc-survival,needs_figure_id,9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,survival,local_pdf_available,literature/META_ANALYSIS_POOL/Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,696e4e4b0e8d6db840d22290ecf5896ac2f618a18ae2bf13daa9ed83ba3d10df,11,parsed,5,0,table,Table 2,8,TABLE 2. Significant correlations among microbial OTUs in coral microbiomes and metrics of coral health. P-values are false discovery rate (FDR) corrected which depicts the number of type 1 errors detected by this analysis.,,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/9d6998fc__survival__fig-<printed-label>_panel-<panel>.png,digitization/data/9d6998fc__survival__fig-<printed-label>_panel-<panel>.csv
DIG-635d9cb2-reproduction,needs_figure_id,635d9cb2-270b-4bcc-b676-c84b81b0620b,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,reproduction,local_pdf_available,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,675d73643373ad95e31df5ffad012447b9394b18a543a2ead7cdcbaf142ed60e,14,parsed,1,25,figure,Figure 1,4,"Figure 1. Brood sizes of central versus marginal polyps in Favia Fecundity: mean number of eggs per polyp, based on five polyps per fiagum. Mean number of planulae per polyp based on five marginal location in each colony. Penultimate polyp: row of polyps immediately polyps per colony and (depending upon colony size) up to five central adjacent to margin polyps. Difference significant among the three groups polyps per colony; each point represents one colony. The diagonal Iine (Friedman test, T = 102.8, P < 0.01; pair-wise tests between any two indicates equal brood size in marginal and central polyps. groups also significant using Wilcoxon’s signed-ranks test).",fecundity|eggs,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/635d9cb2__reproduction__fig-<printed-label>_panel-<panel>.png,digitization/data/635d9cb2__reproduction__fig-<printed-label>_panel-<panel>.csv
DIG-635d9cb2-reproduction,needs_figure_id,635d9cb2-270b-4bcc-b676-c84b81b0620b,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,reproduction,local_pdf_available,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,675d73643373ad95e31df5ffad012447b9394b18a543a2ead7cdcbaf142ed60e,14,parsed,2,25,figure,Figure 3,5,"Figure 3. Fecundity gradient on horizontal surface of Siderustrea Distance from tip sidereu. Gonad index: mean gonad length X frequency of gonads (ovaries or spermaries), based on two randomly chosen mesenteries per polyp in Figure 4. Probability of gonad occurrence along the branches of fer- each of ten randomly chosen polyps) at any given location relative to tile, female Porites furcuta. At any position (at one cm intervals) along that in the center of the horizontal surface of the colony. Vertical bars the branch, probability of gonad occurrence, i.e., number of female represent the standard errors of the mean. 0: beginning of fertile zone, branches having ovaries at that position relative to the total number of C: center of the horizontal surface. n = 8 male and 8 female colonies. fertile, female branches checked; n = 178 branches.",fecundity|gonad,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/635d9cb2__reproduction__fig-<printed-label>_panel-<panel>.png,digitization/data/635d9cb2__reproduction__fig-<printed-label>_panel-<panel>.csv
DIG-635d9cb2-reproduction,needs_figure_id,635d9cb2-270b-4bcc-b676-c84b81b0620b,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,reproduction,local_pdf_available,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,675d73643373ad95e31df5ffad012447b9394b18a543a2ead7cdcbaf142ed60e,14,parsed,3,25,figure,Figure 5,6,"Figure 5. Comparison of fecundity between the upper and the lower 6 100% (10) 0% (1) 0% (4) surfacesof Acropora pulmuta. Mean area fertility (square): mean number 7 100% (IO) 40% (6) 1% (9) O%(ll) of fertile polyps per cm*, based on 2-32 cm2/colony. Mean fertile polyp 8 100% (IO) 0% (3) - fecundity (cross): mean number of eggs per fertile polyp, based on IO to 9 100% (10) 3% (3) 10 100% (10) - 166 polyps per colony. The diagonal line indicates equal numbers on 0% (3) both surfaces. Number in parenthesis indicates sample size.",fecundity|eggs,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/635d9cb2__reproduction__fig-<printed-label>_panel-<panel>.png,digitization/data/635d9cb2__reproduction__fig-<printed-label>_panel-<panel>.csv
DIG-635d9cb2-reproduction,needs_figure_id,635d9cb2-270b-4bcc-b676-c84b81b0620b,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,reproduction,local_pdf_available,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,675d73643373ad95e31df5ffad012447b9394b18a543a2ead7cdcbaf142ed60e,14,parsed,4,25,figure,Figure 6,6,"Figure 6. Comparison of fecundity between vertical and horizontal Within colony infertility-manipulations surfaces of Siderastrea siderea. For each surface on each colony, relative gonad lengths (cross): mean gonad length based on two randomly chosen mesenteries per polyp in 10 randomlychosen polyps per sample, relative One month after the initiation of each experiment, col- to the largest estimate of mean gonad length from any location in any onies were checked for possible adverse responses to ma- colony. Relative fecundity (square): fecundity (see gonad index in Fig. ninulations. Exced for one colonv. of S. sidereu which 3 legend) relative to largest estimate of fecundity in any colony.",fecundity|gonad,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/635d9cb2__reproduction__fig-<printed-label>_panel-<panel>.png,digitization/data/635d9cb2__reproduction__fig-<printed-label>_panel-<panel>.csv
DIG-635d9cb2-reproduction,needs_figure_id,635d9cb2-270b-4bcc-b676-c84b81b0620b,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,reproduction,local_pdf_available,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,675d73643373ad95e31df5ffad012447b9394b18a543a2ead7cdcbaf142ed60e,14,parsed,5,15,figure,Figure 2,4,Figure 2. Fecundity of polyps within colonies of Siderastrea radians.,fecundity,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/635d9cb2__reproduction__fig-<printed-label>_panel-<panel>.png,digitization/data/635d9cb2__reproduction__fig-<printed-label>_panel-<panel>.csv
DIG-292bbd72-rate,needs_figure_id,292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,7a83a1ba16b91fedcbab4b423745291cc89b51621e76ff83c757579e3358f8e1,6,parsed,1,15,mention,unlabeled figure,3,"Regeneration of damaged colonies of the coral Porites lutea. A, one of the coral colonies used in the experiment; B, mechanically damaged",regeneration,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/292bbd72__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/292bbd72__rate__fig-<printed-label>_panel-<panel>.csv
DIG-b269f689-rate,needs_figure_id,b269f689-c2c5-48a1-8ecb-f284c3ed7edc,Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,8aef847ed9ed2d10f5cb9cba9affb6da70aa93540c796ac3b9752dcb202056d1,16,parsed,1,25,figure,Fig. 1,5,"Fig. 1. Regeneration and growth rates of inflicted injuries on fragments of the corals P. lutea (A, C) and P. cylindrica (B, D) under light intensity 30–70% PAR0 during winter, spring and summer periods. File—file injury; OS—osmotic shock injury; Cem—cement injury; WP—Water Pik injury. Error bars represent mean F S.D. The inserts show the summary of statistical results for comparison of regeneration rates for different injury types among the three recovery periods (I—(26.11.02—26.01.03), II—(26.01.03–26.04.03) and III—(26.04.03–26.07.03)). Significant differences were tested by ANOVA analysis followed by Tukey Honest Significant Difference Test. *P b 0.05, **P b 0.01, ***P b 0.001. NS = not significant.",regeneration|recovery,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/b269f689__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/b269f689__rate__fig-<printed-label>_panel-<panel>.csv
DIG-b269f689-rate,needs_figure_id,b269f689-c2c5-48a1-8ecb-f284c3ed7edc,Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,8aef847ed9ed2d10f5cb9cba9affb6da70aa93540c796ac3b9752dcb202056d1,16,parsed,2,25,figure,Fig. 2,6,"Fig. 2. (A) Bleaching and overgrowth of P. lutea polyps by the cyanobacterium L. majuscula colonized OS injury by the 120th day of the maintenance under 30–50% PAR0 in the spring period. (B) Expansion of coral tissue around Acetabularia parvula stalk on file injury of P. lutea. (C) Overgrowth of turf algae (Coelothrix irregularis and C. clavulatum) by live tissue of the coral P. cylindrica on WP injury. (D) Overgrowth of entwined epilithic bfeltQ with sediments onto cement injury by live tissue of the coral P. lutea. (E) Impediment of the recovery of file injury on P. lutea by the colonizer L. majuscula. (F) Overgrowth of Dictyota sp. thallus on coral surface by the live tissue and entombing into calcium carbonate secret. For Fig. 1A, scale bar = 1 cm and for Fig. 1B–F, scale bars = 1 mm.",recovery|tissue,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/b269f689__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/b269f689__rate__fig-<printed-label>_panel-<panel>.csv
DIG-b269f689-rate,needs_figure_id,b269f689-c2c5-48a1-8ecb-f284c3ed7edc,Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,8aef847ed9ed2d10f5cb9cba9affb6da70aa93540c796ac3b9752dcb202056d1,16,parsed,3,25,figure,Fig. 3,11,"Fig. 3. Regeneration and growth rates of damaged tissue in fragments of the corals P. lutea (A, C, F) and P. cylindrica (B, D, F) at different irradiance during winter and spring periods. Error bars represent mean F S.D.",regeneration|tissue,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/b269f689__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/b269f689__rate__fig-<printed-label>_panel-<panel>.csv
DIG-b269f689-rate,needs_figure_id,b269f689-c2c5-48a1-8ecb-f284c3ed7edc,Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,8aef847ed9ed2d10f5cb9cba9affb6da70aa93540c796ac3b9752dcb202056d1,16,parsed,4,0,table,Table 1,7,"Table 1 Means and standard deviations of relative algal and animal cover (%) on injured areas of coral fragments maintained under moderate light intensity (30–70% PAR0) during 60, 150 and 240 days Coral species Injury type Settlers From 26.11.02 to From 26.11.02 to 26.04.03, From 26.11.02 to 26.01.03, 60 days 150 days 26.07.03, 240 days Porites lutea chisel algal 16.3 F 2.1 80.6 F 9.0 animal b1 1.7 F 1.5 OS algal 8.3 F 1.5 100 100 animal 0 0 0 cement algal 7.0 F 2.6 32.6 F 11.3 52.0 F 11.1 animal 0 0 b1 Porites cylindrica file algal 19.7 F 3.2 70.7 F 11.6 87.0 F 8.2 animal b1 2.0 F 1.0 1.3 F 0.6 WP algal 24.0 F 9.8 100 100 animal 0 0 0",,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/b269f689__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/b269f689__rate__fig-<printed-label>_panel-<panel>.csv
DIG-b269f689-rate,needs_figure_id,b269f689-c2c5-48a1-8ecb-f284c3ed7edc,Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,8aef847ed9ed2d10f5cb9cba9affb6da70aa93540c796ac3b9752dcb202056d1,16,parsed,5,0,table,Table 2,8,Table 2 Species list and abundance of algae and animals settled onto the corals Porites lutea and Porites cylindrica after damages (file injuries) Species list I* II* III* 3070% 70–90% 10–20% 2–5% xPAR0 PAR0 PAR0 PAR0 P. lutea P. cylindrica 26.04.03 26.07.03 06.05.03 1 2 3 4 5 6 7 8 Bacillariophyta Fragilaria sp. + + + + + Asterionella japonica Cleve ++  ++/ +/ +/ ++ Thalassionema nitzschioides Grunow? +++ ++ +++ +++ Diatoma sp. +++  +/ +  +/ +++ Navicula sp. +  + +/  +/  Nitzschia closterium (Ehrenberg) W. Smith ++  ++/ + ++/ ++ Nitzschia longissima (Brebisson) Ralfs +++  +++/ ++/ +++/ +++/ Nitzschia seriata Cleve ++  ++/  ++/ ++/  Licmophora abbreviata Cleve +++  ++/ +/ ++ +++/,,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/b269f689__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/b269f689__rate__fig-<printed-label>_panel-<panel>.csv
